token_id,status,entity,access,architecture,material,eyes,interface,implant,mantle,background,signal,corruption
2819,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.carbon,eyes.void,interface.none,implant.none,mantle.archive_coat,background.evidence_void,signal.locked,corruption.intact
2820,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.inset,material.biosynth,eyes.optical_array,interface.respirator,implant.spinal_bus,mantle.archive_coat,background.rack_shadow,signal.locked,corruption.scan_shear
2821,feasibility_only_not_final_art,entity.human,access.admin,architecture.double_plane,material.biosynth,eyes.thermal,interface.respirator,implant.antenna,mantle.ceramic_mantle,background.evidence_void,signal.locked,corruption.intact
2822,feasibility_only_not_final_art,entity.hollow,access.admin,architecture.inset,material.carbon,eyes.void,interface.none,implant.antenna,mantle.ceramic_mantle,background.relay_well,signal.locked,corruption.scan_shear
2823,feasibility_only_not_final_art,entity.synthetic,access.admin,architecture.inset,material.biosynth,eyes.optical_array,interface.respirator,implant.none,mantle.cable_shroud,background.relay_well,signal.carrier_echo,corruption.scan_shear
2824,feasibility_only_not_final_art,entity.hollow,access.admin,architecture.double_plane,material.porcelain,eyes.void,interface.forensic_plate,implant.antenna,mantle.ceramic_mantle,background.cold_storage,signal.locked,corruption.packet_ghosting
2825,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.reconstructed,eyes.fractured,interface.none,implant.neural_cable,mantle.cable_shroud,background.rack_shadow,signal.locked,corruption.intact
2826,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.biosynth,eyes.biometric,interface.forensic_plate,implant.none,mantle.archive_coat,background.rack_shadow,signal.carrier_echo,corruption.intact
2827,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.carbon,eyes.thermal,interface.respirator,implant.neural_cable,mantle.archive_coat,background.uplink_black,signal.locked,corruption.packet_ghosting
2828,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.ceramic,eyes.thermal,interface.none,implant.neural_cable,mantle.field_collar,background.evidence_void,signal.locked,corruption.scan_shear
2829,feasibility_only_not_final_art,entity.specter,access.user,architecture.sealed,material.carbon,eyes.signal_burn,interface.none,implant.neural_cable,mantle.archive_coat,background.cold_storage,signal.locked,corruption.scan_shear
2830,feasibility_only_not_final_art,entity.specter,access.user,architecture.sealed,material.reconstructed,eyes.void,interface.neural_veil,implant.neural_cable,mantle.field_collar,background.rack_shadow,signal.locked,corruption.intact
2831,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.biosynth,eyes.thermal,interface.forensic_plate,implant.none,mantle.archive_coat,background.evidence_void,signal.intermittent,corruption.intact
2832,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.biosynth,eyes.biometric,interface.none,implant.none,mantle.archive_coat,background.evidence_void,signal.locked,corruption.scan_shear
2833,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.biosynth,eyes.biometric,interface.forensic_plate,implant.neural_cable,mantle.archive_coat,background.evidence_void,signal.carrier_echo,corruption.scan_shear
2834,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.biosynth,eyes.thermal,interface.forensic_plate,implant.spinal_bus,mantle.split_shell,background.cold_storage,signal.locked,corruption.intact
2835,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.biosynth,eyes.biometric,interface.respirator,implant.antenna,mantle.archive_coat,background.rack_shadow,signal.locked,corruption.intact
2836,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.carbon,eyes.void,interface.null_mask,implant.none,mantle.ceramic_mantle,background.service_tunnel,signal.locked,corruption.intact
2837,feasibility_only_not_final_art,entity.hollow,access.user,architecture.sealed,material.carbon,eyes.void,interface.neural_veil,implant.spinal_bus,mantle.field_collar,background.rack_shadow,signal.intermittent,corruption.intact
2838,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.ceramic,eyes.thermal,interface.none,implant.none,mantle.ceramic_mantle,background.evidence_void,signal.locked,corruption.intact
2839,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.carbon,eyes.fractured,interface.neural_veil,implant.spinal_bus,mantle.split_shell,background.rack_shadow,signal.locked,corruption.intact
2840,feasibility_only_not_final_art,entity.hollow,access.admin,architecture.double_plane,material.porcelain,eyes.optical_array,interface.none,implant.none,mantle.cable_shroud,background.relay_well,signal.locked,corruption.intact
2841,feasibility_only_not_final_art,entity.hollow,access.user,architecture.sealed,material.porcelain,eyes.optical_array,interface.forensic_plate,implant.none,mantle.cable_shroud,background.evidence_void,signal.intermittent,corruption.intact
2842,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.porcelain,eyes.biometric,interface.respirator,implant.neural_cable,mantle.archive_coat,background.relay_well,signal.intermittent,corruption.intact
2843,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.reconstructed,eyes.biometric,interface.neural_veil,implant.antenna,mantle.field_collar,background.evidence_void,signal.locked,corruption.scan_shear
2844,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.biosynth,eyes.void,interface.none,implant.none,mantle.cable_shroud,background.service_tunnel,signal.intermittent,corruption.scan_shear
2845,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.ceramic,eyes.biometric,interface.forensic_plate,implant.spinal_bus,mantle.archive_coat,background.evidence_void,signal.intermittent,corruption.scan_shear
2846,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.biosynth,eyes.biometric,interface.none,implant.neural_cable,mantle.split_shell,background.anechoic_room,signal.locked,corruption.packet_ghosting
2847,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.porcelain,eyes.biometric,interface.none,implant.spinal_bus,mantle.archive_coat,background.evidence_void,signal.intermittent,corruption.intact
2848,feasibility_only_not_final_art,entity.specter,access.user,architecture.sealed,material.phase_glass,eyes.signal_burn,interface.null_mask,implant.none,mantle.ceramic_mantle,background.relay_well,signal.locked,corruption.packet_ghosting
2849,feasibility_only_not_final_art,entity.human,access.user,architecture.inset,material.biosynth,eyes.biometric,interface.respirator,implant.neural_cable,mantle.field_collar,background.cold_storage,signal.locked,corruption.intact
2850,feasibility_only_not_final_art,entity.human,access.admin,architecture.double_plane,material.biosynth,eyes.biometric,interface.none,implant.spinal_bus,mantle.archive_coat,background.rack_shadow,signal.locked,corruption.checksum_burn
2851,feasibility_only_not_final_art,entity.synthetic,access.admin,architecture.double_plane,material.biosynth,eyes.void,interface.none,implant.neural_cable,mantle.archive_coat,background.cold_storage,signal.intermittent,corruption.intact
2852,feasibility_only_not_final_art,entity.human,access.admin,architecture.double_plane,material.porcelain,eyes.thermal,interface.none,implant.spinal_bus,mantle.field_collar,background.evidence_void,signal.locked,corruption.checksum_burn
2853,feasibility_only_not_final_art,entity.hollow,access.user,architecture.inset,material.carbon,eyes.void,interface.none,implant.spinal_bus,mantle.archive_coat,background.service_tunnel,signal.locked,corruption.checksum_burn
2854,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.ceramic,eyes.thermal,interface.null_mask,implant.neural_cable,mantle.ceramic_mantle,background.relay_well,signal.locked,corruption.scan_shear
2855,feasibility_only_not_final_art,entity.human,access.admin,architecture.inset,material.ceramic,eyes.fractured,interface.respirator,implant.antenna,mantle.split_shell,background.anechoic_room,signal.carrier_echo,corruption.intact
2856,feasibility_only_not_final_art,entity.hollow,access.user,architecture.sealed,material.porcelain,eyes.fractured,interface.null_mask,implant.none,mantle.ceramic_mantle,background.evidence_void,signal.locked,corruption.intact
2857,feasibility_only_not_final_art,entity.hollow,access.admin,architecture.inset,material.reconstructed,eyes.fractured,interface.neural_veil,implant.none,mantle.field_collar,background.relay_well,signal.carrier_echo,corruption.absence
2858,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.porcelain,eyes.biometric,interface.none,implant.neural_cable,mantle.archive_coat,background.relay_well,signal.intermittent,corruption.scan_shear
2859,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.ceramic,eyes.thermal,interface.none,implant.none,mantle.ceramic_mantle,background.evidence_void,signal.locked,corruption.scan_shear
2860,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.ceramic,eyes.thermal,interface.null_mask,implant.antenna,mantle.cable_shroud,background.anechoic_room,signal.carrier_echo,corruption.intact
2861,feasibility_only_not_final_art,entity.hollow,access.user,architecture.sealed,material.ceramic,eyes.fractured,interface.forensic_plate,implant.neural_cable,mantle.cable_shroud,background.rack_shadow,signal.locked,corruption.checksum_burn
2862,feasibility_only_not_final_art,entity.synthetic,access.system,architecture.suspended_core,material.reconstructed,eyes.void,interface.none,implant.root_port,mantle.cable_shroud,background.evidence_void,signal.carrier_echo,corruption.intact
2863,feasibility_only_not_final_art,entity.specter,access.user,architecture.sealed,material.reconstructed,eyes.void,interface.forensic_plate,implant.spinal_bus,mantle.ceramic_mantle,background.evidence_void,signal.locked,corruption.scan_shear
2864,feasibility_only_not_final_art,entity.human,access.user,architecture.sealed,material.porcelain,eyes.biometric,interface.respirator,implant.none,mantle.field_collar,background.cold_storage,signal.locked,corruption.scan_shear
2865,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.inset,material.carbon,eyes.fractured,interface.respirator,implant.antenna,mantle.field_collar,background.rack_shadow,signal.locked,corruption.intact
2866,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.carbon,eyes.biometric,interface.neural_veil,implant.spinal_bus,mantle.ceramic_mantle,background.anechoic_room,signal.locked,corruption.intact
2867,feasibility_only_not_final_art,entity.hollow,access.user,architecture.sealed,material.ceramic,eyes.void,interface.none,implant.none,mantle.archive_coat,background.evidence_void,signal.intermittent,corruption.intact
2868,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.biosynth,eyes.biometric,interface.forensic_plate,implant.neural_cable,mantle.archive_coat,background.relay_well,signal.locked,corruption.scan_shear
2869,feasibility_only_not_final_art,entity.synthetic,access.user,architecture.sealed,material.biosynth,eyes.biometric,interface.forensic_plate,implant.spinal_bus,mantle.archive_coat,background.anechoic_room,signal.locked,corruption.intact
